latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
30.28724,76.18252,367,0.43,0.62,2018-10-15,0842,N,VIIRS,h,1.0NRT,303.6,9.6,D
30.23023,74.54736,332.4,0.35,0.56,2018-10-15,0842,N,VIIRS,n,1.0NRT,299.4,1.6,D
30.23475,74.54537,331.1,0.35,0.56,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.3,1.2,D
30.3897,75.97185,333,0.42,0.61,2018-10-15,0842,N,VIIRS,n,1.0NRT,298,2.7,D
30.48131,76.66064,330.9,0.47,0.64,2018-10-15,0842,N,VIIRS,n,1.0NRT,299.8,2.2,D
30.48273,76.63253,330.7,0.46,0.64,2018-10-15,0842,N,VIIRS,n,1.0NRT,299.6,1.9,D
30.50948,76.68055,334,0.47,0.64,2018-10-15,0842,N,VIIRS,n,1.0NRT,301.2,2.5,D
30.52889,76.70435,337.5,0.47,0.64,2018-10-15,0842,N,VIIRS,n,1.0NRT,301,3.1,D
30.54749,76.81476,331.1,0.48,0.64,2018-10-15,0842,N,VIIRS,n,1.0NRT,300.3,2.3,D
30.57892,76.73617,329.9,0.47,0.64,2018-10-15,0842,N,VIIRS,n,1.0NRT,300.1,1.7,D
30.58492,76.73571,330.8,0.47,0.64,2018-10-15,0842,N,VIIRS,n,1.0NRT,300.4,1.7,D
30.58073,76.73447,335.7,0.47,0.64,2018-10-15,0842,N,VIIRS,n,1.0NRT,300.8,4,D
30.44147,74.0789,345.2,0.33,0.55,2018-10-15,0842,N,VIIRS,n,1.0NRT,298.4,2.8,D
30.57075,74.72088,335,0.36,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.9,2.3,D
30.58027,74.37153,333.4,0.34,0.56,2018-10-15,0842,N,VIIRS,n,1.0NRT,298.1,1.6,D
30.74192,76.37683,333.5,0.45,0.63,2018-10-15,0842,N,VIIRS,n,1.0NRT,299.1,3.1,D
30.64991,74.53352,332,0.35,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.3,1.8,D
30.72344,75.19431,351,0.38,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,300.2,6.6,D
30.72893,75.19382,354,0.38,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.5,6.6,D
30.72236,74.86841,340.9,0.37,0.58,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.9,7.1,D
30.72786,74.65096,335,0.36,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,299,1.9,D
30.74698,74.83486,331.5,0.36,0.58,2018-10-15,0842,N,VIIRS,n,1.0NRT,299.4,2.3,D
30.83074,74.68696,336.1,0.36,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.4,3.2,D
30.85146,74.8211,330.1,0.36,0.58,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.4,1.2,D
30.89279,74.46712,342.2,0.35,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.5,3.8,D
30.92362,74.52435,332.8,0.35,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,298.1,3.4,D
30.93618,74.54968,351,0.35,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,299.3,6,D
30.9359,74.54593,353.7,0.35,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,299.6,6,D
30.95858,74.70472,331.5,0.36,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,296.7,2.3,D
30.95206,74.5482,334.5,0.35,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,299.2,2,D
30.95063,74.5294,331.2,0.35,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.8,2.6,D
30.97824,74.54198,331.4,0.35,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.2,4.7,D
30.97795,74.53822,343.1,0.35,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,299.4,4.4,D
30.97707,74.53996,330.7,0.35,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.5,4.3,D
31.07759,75.03794,344.8,0.38,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.9,3.7,D
31.11755,74.58648,367,0.36,0.57,2018-10-15,0842,N,VIIRS,h,1.0NRT,300.6,7.6,D
31.12286,74.58595,332.8,0.36,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,296.8,2.2,D
31.17225,74.53167,332,0.35,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,298.3,2.7,D
31.17633,74.53082,337,0.35,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,299,2.7,D
31.19439,74.55967,334.5,0.36,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,298.2,3.3,D
31.20665,74.58156,346.1,0.36,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.2,4.6,D
31.28896,74.6786,335.8,0.36,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,295.6,3.9,D
31.28613,74.67773,353.6,0.36,0.58,2018-10-15,0842,N,VIIRS,n,1.0NRT,297,5.6,D
31.28721,74.53827,333.2,0.35,0.57,2018-10-15,0842,N,VIIRS,n,1.0NRT,296.5,2.8,D
31.35342,74.78984,339.8,0.37,0.58,2018-10-15,0842,N,VIIRS,n,1.0NRT,295.6,2.7,D
31.38696,75.1123,336.1,0.38,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.4,3.5,D
31.45765,75.00922,332.9,0.38,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,296.1,3.5,D
31.48955,75.07262,330.1,0.38,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,295.7,1.7,D
31.52044,75.04084,331.8,0.38,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.3,4.8,D
31.50412,74.66753,345.5,0.36,0.58,2018-10-15,0842,N,VIIRS,n,1.0NRT,295,4.1,D
31.54105,75.09734,352.9,0.38,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,298.1,6.4,D
31.5204,75.04005,330.1,0.38,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.2,4.2,D
31.50108,74.6666,349.2,0.36,0.58,2018-10-15,0842,N,VIIRS,n,1.0NRT,295.4,3.7,D
31.54064,75.09654,352.5,0.39,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.5,5.5,D
31.59412,75.15063,352.1,0.39,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,299.5,8.6,D
31.59111,75.0256,333.6,0.38,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,296.7,1.8,D
31.61912,75.11067,337.9,0.39,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,298.1,2.5,D
31.64306,75.37778,332.4,0.4,0.6,2018-10-15,0842,N,VIIRS,n,1.0NRT,296.8,2.8,D
31.63065,75.03876,330.6,0.38,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,296.2,2.5,D
31.63614,75.03829,333.9,0.38,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,296,2.5,D
31.63111,75.03897,331.7,0.38,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,296,2.7,D
31.75983,75.38179,330.5,0.4,0.6,2018-10-15,0842,N,VIIRS,n,1.0NRT,296.6,1.6,D
31.75348,75.12901,332.6,0.39,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,297.7,2.1,D
31.75739,75.3817,337.1,0.4,0.6,2018-10-15,0842,N,VIIRS,n,1.0NRT,296.7,3.2,D
31.75266,75.12844,335.1,0.39,0.59,2018-10-15,0842,N,VIIRS,n,1.0NRT,298,2.8,D
26.75711,83.2,303.5,0.36,0.57,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.3,0.9,N
25.54259,91.23454,296.6,0.4,0.37,2018-10-15,1930,N,VIIRS,n,1.0NRT,283.6,0.6,N
26.64319,79.47507,295.5,0.6,0.71,2018-10-15,1930,N,VIIRS,n,1.0NRT,279.1,1.4,N
25.43987,86.06773,307.8,0.46,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.6,2.5,N
25.43552,86.06714,330.4,0.46,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,294,2.5,N
25.43876,86.07027,321,0.46,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.3,1.8,N
25.43929,86.06567,306.2,0.46,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.8,1.7,N
25.43493,86.06509,304.5,0.46,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.4,1.7,N
25.43441,86.06968,315,0.46,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.9,1.8,N
25.02958,87.37128,307.2,0.57,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.4,1.1,N
25.02557,87.3708,302.3,0.57,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.3,1.1,N
23.80866,87.03642,302.5,0.38,0.44,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.4,1.4,N
23.8082,87.04018,311.5,0.38,0.44,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.7,1.4,N
23.80418,87.03965,305.7,0.38,0.44,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.3,1.4,N
23.80325,87.04716,307.7,0.38,0.44,2018-10-15,1930,N,VIIRS,n,1.0NRT,297.5,1.6,N
23.79553,87.07665,308.3,0.38,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,297.6,1.8,N
24.2056,82.72137,304.3,0.36,0.57,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.6,2.1,N
24.20523,82.72539,319.8,0.36,0.57,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.2,2.7,N
23.80278,86.34878,305.2,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.2,1.6,N
23.7986,86.34811,320.4,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,302,4.4,N
23.79393,86.35172,306.2,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.7,1.4,N
23.80431,86.33308,302.7,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.4,1.4,N
23.80281,86.34553,309.7,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.2,2.4,N
23.80113,86.32409,307.8,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.3,2.8,N
23.79813,86.34905,316.3,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,299.9,2.4,N
24.2047,82.52576,302.1,0.37,0.58,2018-10-15,1930,N,VIIRS,n,1.0NRT,291.1,0.5,N
23.79394,86.34846,305.8,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.3,0.9,N
23.78976,86.34786,303,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,291.2,0.9,N
23.7801,86.39301,346.8,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,300.1,5.7,N
23.7796,86.39713,339.3,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,296.9,5.7,N
23.78906,86.31806,307.6,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,296.5,1.2,N
23.78706,86.33477,310.7,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.7,1.4,N
23.69267,87.10856,303.8,0.57,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,290.9,1.4,N
23.69127,87.11973,303.3,0.57,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.9,1.6,N
23.78636,86.30488,323.8,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,299.5,2.5,N
23.77593,86.3924,330.1,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,299.9,5.7,N
23.79434,86.23769,308.7,0.43,0.46,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.4,1.5,N
23.78686,86.3007,316.1,0.42,0.46,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.1,2.5,N
23.78537,86.31325,314.3,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,296.7,4.4,N
23.78487,86.31744,307.5,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,296.2,1.2,N
23.78288,86.33414,303.6,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,293,1.4,N
23.78238,86.33829,305.2,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.8,1.4,N
23.78189,86.34245,317.2,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.7,2.4,N
23.77642,86.38829,315.3,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.1,3.4,N
23.73269,86.7505,303.4,0.4,0.44,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.3,0.7,N
23.73173,86.75831,306.6,0.4,0.44,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.5,1.3,N
23.69007,87.09677,302.1,0.57,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,290.8,1,N
23.68937,87.10238,301.6,0.57,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,291.2,1,N
23.77225,86.38764,310.6,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.1,1.6,N
23.77176,86.39176,318.9,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,296.6,2.8,N
23.77127,86.39587,312.2,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,298.2,2.8,N
23.76808,86.38701,303.4,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.3,1.6,N
23.76611,86.40356,306,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.2,1.8,N
24.16859,82.56339,303.1,0.37,0.58,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.3,0.7,N
23.76293,86.39465,307.6,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.8,2.1,N
23.75997,86.41949,313.8,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.2,1.3,N
23.75827,86.39817,319.9,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.5,2.6,N
23.75581,86.41889,304.3,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.4,1.3,N
23.7541,86.39755,321.7,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.7,1.9,N
23.75164,86.41827,338.1,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,299.2,2.7,N
23.7536,86.40173,306.7,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.8,1.9,N
23.74748,86.41766,309,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,292,2.7,N
23.747,86.42175,315.4,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.8,2.8,N
23.80735,85.86501,307.9,0.45,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,291.7,1.5,N
23.6731,86.93536,307.7,0.39,0.44,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.2,1.3,N
23.88839,85.01115,320,0.51,0.49,2018-10-15,1930,N,VIIRS,n,1.0NRT,291.8,2,N
23.72378,86.43925,325.4,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.9,3.8,N
23.7233,86.44337,341.7,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,298,3.8,N
23.76633,86.03356,305.5,0.44,0.46,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.5,1,N
23.76582,86.03799,315.7,0.44,0.46,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.3,1.4,N
23.76532,86.0424,306.5,0.44,0.46,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.7,1.4,N
23.71914,86.44276,316,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.9,3.8,N
23.61083,87.14766,306,0.57,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.4,1.3,N
23.75603,85.85337,310.6,0.45,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.4,2.5,N
23.75503,85.86245,314.3,0.45,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,299.2,2.2,N
23.75122,85.85719,306.3,0.45,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.5,2.2,N
23.60092,87.09489,304.4,0.57,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.4,0.9,N
23.75453,85.85082,304.5,0.45,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.8,1.3,N
23.75294,85.86426,315,0.45,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,297.5,3.5,N
23.60322,87.0941,304,0.57,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.2,0.6,N
23.7497,85.85459,303.9,0.45,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.7,1.3,N
23.67618,86.40028,325.3,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,293,3,N
23.83451,84.95116,303.9,0.51,0.5,2018-10-15,1930,N,VIIRS,n,1.0NRT,291.1,1.3,N
23.70205,86.0749,330.8,0.44,0.46,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.1,2.5,N
23.56061,87.24036,332.2,0.56,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.9,4.3,N
23.56199,87.22931,309,0.56,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.8,1.6,N
23.55666,87.23977,319.1,0.56,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.4,4.3,N
23.54807,87.24408,316.8,0.56,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.9,3.2,N
23.68252,86.0941,339.4,0.44,0.46,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.3,4.4,N
23.68302,86.08981,305.8,0.44,0.46,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.3,4.4,N
23.68202,86.0984,313,0.43,0.46,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.6,1.7,N
23.56334,87.08823,303,0.57,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.9,1,N
23.67927,86.08495,336.4,0.44,0.46,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.4,3.9,N
23.74522,85.50761,302.3,0.47,0.48,2018-10-15,1930,N,VIIRS,n,1.0NRT,291.7,0.8,N
23.67777,86.09784,303.2,0.43,0.46,2018-10-15,1930,N,VIIRS,n,1.0NRT,291.7,1.7,N
23.66977,86.09239,302.5,0.44,0.46,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.1,1.4,N
23.48147,87.36161,306.2,0.55,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.2,1.5,N
23.70986,85.29538,302.9,0.49,0.48,2018-10-15,1930,N,VIIRS,n,1.0NRT,290.2,1.1,N
23.70935,85.30016,301.5,0.49,0.48,2018-10-15,1930,N,VIIRS,n,1.0NRT,290.7,0.9,N
23.73097,85.00907,302.8,0.51,0.49,2018-10-15,1930,N,VIIRS,n,1.0NRT,291.7,1.9,N
23.70747,85.29856,312.7,0.49,0.48,2018-10-15,1930,N,VIIRS,n,1.0NRT,291.8,1.7,N
23.7311,85.00808,304.6,0.51,0.49,2018-10-15,1930,N,VIIRS,n,1.0NRT,291,1.8,N
23.72144,85.01179,303,0.51,0.49,2018-10-15,1930,N,VIIRS,n,1.0NRT,290.4,1.8,N
23.6233,85.64387,302.6,0.46,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,289.8,0.4,N
23.66838,84.98946,297.9,0.51,0.49,2018-10-15,1930,N,VIIRS,n,1.0NRT,287.9,2.1,N
23.66732,84.99941,308.4,0.51,0.49,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.2,1.8,N
23.35894,83.22185,301.1,0.33,0.55,2018-10-15,1930,N,VIIRS,n,1.0NRT,291.1,0.7,N
23.2092,82.92405,301,0.34,0.56,2018-10-15,1930,N,VIIRS,n,1.0NRT,288.9,0.4,N
23.20779,82.92564,299.5,0.34,0.56,2018-10-15,1930,N,VIIRS,n,1.0NRT,289,0.5,N
22.85711,86.05682,305.2,0.43,0.46,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.5,0.9,N
22.79639,86.20824,350.2,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.3,4,N
22.79736,86.20006,305.8,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.3,2.9,N
22.79318,86.19952,336.7,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.7,2.9,N
22.79173,86.21178,305.8,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.2,4,N
22.7895,86.19481,331.4,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.5,3.6,N
22.78901,86.19893,323.4,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,297.1,4.7,N
22.80167,86.09145,315.5,0.42,0.46,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.8,1.7,N
22.78804,86.20718,309.5,0.42,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,296.1,1.9,N
23.17339,82.33646,301.3,0.37,0.58,2018-10-15,1930,N,VIIRS,n,1.0NRT,291,0.8,N
22.3792,87.27917,304.9,0.54,0.42,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.3,0.8,N
22.35777,87.292,306.6,0.54,0.42,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.9,0.9,N
22.36459,87.01656,310.9,0.56,0.43,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.7,1.7,N
22.09014,88.11249,307.9,0.48,0.4,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.6,1,N
22.06451,88.12112,331.6,0.48,0.4,2018-10-15,1930,N,VIIRS,n,1.0NRT,296.6,6.2,N
22.05649,88.12469,315.1,0.48,0.4,2018-10-15,1930,N,VIIRS,n,1.0NRT,297.3,2.1,N
22.0528,88.12411,322.1,0.48,0.4,2018-10-15,1930,N,VIIRS,n,1.0NRT,298.3,2.1,N
22.21123,84.87947,325.8,0.5,0.49,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.7,2.2,N
22.21287,84.86487,305.3,0.5,0.49,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.8,3,N
22.21232,84.86974,317.1,0.5,0.49,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.6,2.3,N
22.21177,84.8746,306.5,0.5,0.49,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.8,2.3,N
22.21,84.84966,303.8,0.5,0.49,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.3,1,N
22.05459,85.46528,306.3,0.45,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,291.3,1.1,N
22.32863,82.6635,318.4,0.34,0.56,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.1,2.8,N
22.3283,82.6669,319.5,0.34,0.56,2018-10-15,1930,N,VIIRS,n,1.0NRT,295,2.3,N
22.32696,82.68055,310.7,0.34,0.56,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.7,0.9,N
22.32663,82.68384,305.9,0.34,0.56,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.3,0.9,N
22.33506,82.54337,305.7,0.35,0.57,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.5,0.5,N
22.33081,82.5323,309.6,0.35,0.57,2018-10-15,1930,N,VIIRS,n,1.0NRT,294,1.7,N
22.33047,82.53583,305.9,0.35,0.57,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.1,1.2,N
22.03098,83.3629,301.8,0.62,0.54,2018-10-15,1930,N,VIIRS,n,1.0NRT,291.8,1.9,N
21.98399,83.23332,308.5,0.63,0.54,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.7,1.9,N
22.00539,82.66901,316.3,0.34,0.56,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.5,0.9,N
22.00505,82.6724,303.4,0.34,0.56,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.5,0.9,N
21.92769,83.33755,313.5,0.62,0.54,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.7,4,N
21.92148,83.34903,321,0.61,0.54,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.7,6.5,N
21.76279,83.85017,308.4,0.57,0.52,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.1,2.1,N
21.75858,83.84404,309.3,0.57,0.52,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.7,2.1,N
21.74898,83.84289,309.7,0.57,0.52,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.9,2.5,N
21.73937,83.84178,309.2,0.57,0.52,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.4,2.4,N
21.73457,83.84119,317.4,0.57,0.52,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.2,2.6,N
21.7452,83.84051,303.9,0.57,0.52,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.4,2.4,N
21.7356,83.83936,320.7,0.57,0.52,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.1,3.2,N
21.67984,84.03727,304.1,0.55,0.51,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.5,2.2,N
21.67924,84.04272,303.9,0.55,0.51,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.3,1.4,N
21.73224,82.21369,308.5,0.36,0.57,2018-10-15,1930,N,VIIRS,n,1.0NRT,289.5,0.8,N
21.67222,82.0811,310.6,0.37,0.58,2018-10-15,1930,N,VIIRS,n,1.0NRT,282,0.8,N
20.9758,86.00536,315,0.41,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.1,1.1,N
20.97168,86.00477,310.4,0.41,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,296.1,1.1,N
20.96295,86.00758,316.9,0.41,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.6,1.7,N
20.95364,86.05024,313.1,0.41,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.7,2,N
20.94953,86.04958,339.7,0.41,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.8,2,N
20.94449,86.05674,310.2,0.4,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,296.4,2,N
20.94168,86.0564,310.9,0.4,0.45,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.5,2,N
21.39185,81.64722,305.2,0.39,0.59,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.8,1.5,N
21.3775,81.68053,318.8,0.39,0.59,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.5,2.4,N
21.37569,81.64148,307.9,0.39,0.59,2018-10-15,1930,N,VIIRS,n,1.0NRT,294.3,1.6,N
21.3665,81.67936,303.8,0.39,0.59,2018-10-15,1930,N,VIIRS,n,1.0NRT,293.2,0.9,N
21.34561,81.6652,302.7,0.39,0.59,2018-10-15,1930,N,VIIRS,n,1.0NRT,292.6,0.8,N
20.96249,85.17529,322.7,0.46,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,296.9,2.3,N
20.96198,85.17973,336.8,0.46,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,297.2,4.9,N
20.96147,85.18414,339.3,0.46,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,297.9,4.9,N
20.96301,85.17083,313.7,0.46,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.8,2.3,N
20.96096,85.18854,310.7,0.46,0.47,2018-10-15,1930,N,VIIRS,n,1.0NRT,295.6,3.4,N
